ASIN,Product Name,Brand,Category,Est. Monthly Revenue,Est. Monthly Sales,Price,Fees,Net,Rank,Reviews,LQS,Sellers,Date First Available,Buy Box Owner,Rating,Dimensions,Product Tier,Weight
B0CHK288PT,16 Sheets Large-Size Joker & HQ Tattoos  NEDEQI Halloween Fake Temp Tattoo for Adult - All Versions - Realistic & Last Long Temp Sticker Perfect for Halloween Costumes Cosplay Makeup Party Accessories,nedeqi,Beauty & Personal Care,"$14,629.92","2,452",$5.96,$3.59,$2.37,N.A.,16,7,1,09/10/2023,N.A.,4.8,"11.81"" x 7.87"" x 0.32""",Small standard-size,6.74 lbs
B0BV2PJSRS,1600 Count Cotton Swabs with 2 Clear Dispenser Holders - Bamboo Sticks Cotton Swabs for Ears - Double Round Thick Cotton Buds Suitable for Makeup and Cleaning - Bundle 2 Plastic Apothecary Jars,VITEVER,Beauty & Personal Care,"$87,717.45","10,355",$8.49,$5.94,$2.55,N.A.,1612.5,6,1,02/20/2023,Amazon,4.4,"6.93"" x 6.42"" x 4.61""",Large standard-size,1.28 lbs
B0C3MB9VJ6,1600 Pcs 3/4/5/6 mm Self Adhesive Face Gems Rhinestones  Face Jewels Diamonds Sticky Gems for Makeup Hair Crafts Halloween Decorations,BESARME,Beauty & Personal Care,"$32,100.02","4,798",$5.99,$3.40,$2.59,N.A.,93.25,6,1,04/29/2022,Amazon,4.4,"9.40"" x 5.90"" x 0.11""",Small standard-size,1.76 lbs
B0CK2RZ9S6,16Pcs Makeup Brushes Set  4Pcs Beauty Blender Sponge Set and 1 Brush Cleaner  Premium Synthetic Foundation Brushes Blending Face Powder Eye Shadows Make Up Brushes Kit (Champagne Gold),BESTOPE PRO,Beauty & Personal Care,"$31,538.43","3,157",$9.99,$4.57,$5.42,"8,020",8621.75,7,1,11/17/2021,Amazon,4.6,"7.90"" x 7.30"" x 1.80""",Large standard-size,9.14 lbs
B09PGZT96P,17.6 FL OZ Makeup Brush Cleaner for Brushes  Sponge and Puff Deep Cleaning Washing Cleanser Shampoo,Clean-n-Fresh,Beauty & Personal Care,"$103,799.34","5,466",$14.49,$7.99,$6.50,"3,275",1640,5,1,04/26/2021,Amazon,4.45,"6.65"" x 2.56"" x 2.48""",Large standard-size,1.15 lbs
B09LQJLNZC,18 Colors Matte Liquid Lipstick  1Pcs Lip Stain Matte Lipstick Lip Makeup 24 Hour Long Lasting Waterproof Dark Red Matte Lip Gloss Matt Liquid Lippies  Makeup Gift for Women Girl (04#),RapStart,Beauty & Personal Care,"$5,389.20","1,080",$4.99,N.A.,N.A.,"16,912",5,7,1,11/16/2021,Beauty Seller⭐️⭐️⭐️⭐️⭐️,3.7,"0.00"" x 0.00"" x 0.00""",N.A.,0 lbs
B0CD3T8BTP,2 Color Colored Mascara for Eyelashes Set Blue Green Colorful Waterproof Mascara for eyelashes Long lasting Charming Voluminous Mascara for Women Cruelty Free Vegan Eye Makeup,BINGBRUSH,Beauty & Personal Care,"$8,541.31","1,069",$7.99,$3.56,$4.43,"14,923",1465.777778,6,1,07/22/2022,Amazon,3.9,"4.96"" x 1.50"" x 0.75""",Small standard-size,1.76 lbs
B0CDTVW253,2 Color Contour Beauty Wand  Highlighter ，Face Concealer Contouring with Cushion Applicator Long Lasting & Smooth Matte Finish Liquid Illuminator Makeup Stick (01# Contour&02#Peach Pink),PAQIMAN,Beauty & Personal Care,--,--,$8.99,$4.26,$4.73,"46,140",55,6,1,08/15/2023,Amazon,3.9,"5.20"" x 1.60"" x 1.80""",Large standard-size,1.76 lbs
B00T3VL8BC,2 in 1 Black and Brown Gel Eyeliner Set Water Proof Smudge Proof  Last for All Day Long  Work Great with Eyebrow  2 Pieces Eye Makeup Brushes Included,UCANBE,Beauty & Personal Care,"$13,786.50","2,121",$6.50,$4.06,$2.44,"8,752",12462,6,2,04/28/2016,Amazon,4.2,"3.58"" x 1.61"" x 1.42""",Large standard-size,1.76 lbs
B09VL4KG13,2 in 1 black Eyeshadow stick and Sponge Makeup Brush  Smooth Cream Shimmer Shadow Pencil Long Lasting Waterproof Eye Shadow Highlighter Stick Makeup  Hypoallergenic Eyeshadow  Highlighter Eye Liner,MiaSarah,Beauty & Personal Care,"$66,173.28","8,886",$7.48,$3.56,$3.92,N.A.,477.8333333,7,1,06/08/2022,Amazon,3.8,"5.50"" x 0.70"" x 0.80""",Small standard-size,0.63 lbs
B0B74WNHNQ,2 in 1 Cocoa Brown Cream Eyeshadow Stick Makeup Mothers Day Gifts  Smooth Glitter Shimmer Eyeshadow Pencil  Hypoallergenic Waterproof Long Lasting Eye Shadow Highlighter Stick  Eyeshadow Primer Single Liquid Eyeliner Pen Create High-Impact  Multi-Dimensional Eyes Look (Cocoa shimmer # 07),MAY FOLTREN,Beauty & Personal Care,"$8,313.18","1,191",$6.98,N.A.,N.A.,"8,046",346.7142857,7,1,09/09/2022,Amazon,3.771428571,N.A.,N.A.,N.A.
B0B2T17GFZ,2 in 1 Eyeshadow stick and Sponge Makeup Brush Smooth Cream Shimmer Shadow Pencil Long Lasting Waterproof Eye Shadow Highlighter Stick Makeup Hypoallergenic Highlighter Multi-Dimensional eyes Look,LGSZGDCN,Beauty & Personal Care,"$26,254.20","3,290",$6.98,$3.56,$3.42,"12,874",467.6666667,7,1,07/02/2022,Amazon,3.9,"0.75"" x 0.91"" x 5.24""",Small standard-size,0.022 lbs
B09ZQ9TYJW,2 in 1 Mascara 5x Longer Waterproof Lash Cosmetics Natural Lengthening and Thickening Effect No Clumping Superstrong Magic 4d Silk Fiber for Vibely Mascara Makeup,BAISEN DIARY,Beauty & Personal Care,"$28,309.50","4,050",$8.49,$3.48,$5.01,"5,278",4127,6,2,02/24/2022,Amazon,3.8,"5.55"" x 0.83"" x 0.75""",Small standard-size,1.06 lbs
B0B6GM4ZLT,2 in 1 Orange Copper Eyeshadow Stick Makeup Cream Glitter Shimmer Bronze Eyeshadow Pencil  Hypoallergenic Waterproof Long Lasting Eye Shadow Highlighter Eye Liner Pen Multi-Dimensional Eyes Look,Metiplou,Beauty & Personal Care,"$13,680.80","1,960",$6.98,$3.48,$3.50,"7,275",607.6666667,7,1,07/26/2022,Amazon,3.791666667,"5.20"" x 8.40"" x 0.65""",Small standard-size,0.58 lbs
B09BMVMQQ8,2 Pack Acrylic Makeup Brush Holder  Nail Polish Organizer  Clear Brushes Beauty Organizers and Cosmetic Display Storage Box  Blue,Sgxyrzmx,Beauty & Personal Care,"$13,197.84","1,016",$9.99,$5.49,$4.50,"13,982",791,7,1,06/21/2021,Amazon,4.4,"5.12"" x 2.17"" x 2.17""",Large standard-size,4.8 lbs
B07R1L878C,2 Pack Aloe Vera Color Changing Lipstick Long Lasting Lip Care Nutritious Plumper Lip Balm Moisturizer Magic Temperature Color Change Lip Gloss Lip Makeup,firstfly,Beauty & Personal Care,"$10,729.65","1,535",$6.99,$4.10,$2.89,"9,975",9820.5,6,1,10/22/2019,Amazon,4.1,"4.65"" x 3.03"" x 1.02""",Large standard-size,1.13 lbs
B0BX5GWV5R,2 Pack Body Glitter Gel - Cosmetic-Grade  Halloween Glitter Makeup for Face  Body  and Hair  Safe and Easy to Use  Perfect for Festivals Parties (01 Golden Mirage + 02 Stardust Pink),BestLand,Beauty & Personal Care,"$15,944.04","1,596",$6.98,N.A.,N.A.,"9,907",250,7,1,06/20/2023,Amazon,4.4,N.A.,N.A.,N.A.
B0B3SPVN37,2 Pack Eyebrow Soap Kit  4D Brows Gel Long Lasting Eyebrow Setting Gel Waterproof Eyebrow Makeup Balm Pomade Cosmetics (0.7 Ounce (Pack of 2)),Beauty Glazed,Beauty & Personal Care,"$15,208.40","1,930",$6.38,$3.55,$2.83,"12,780",11161,6,1,12/23/2019,Amazon,3.9,"2.95"" x 2.48"" x 0.55""",Small standard-size,0.7 lbs
B07S8NFY66,2 Pack PHOERA Foundation 101 Porcelain Makeup Full Coverage Foundation for Women and Girls(101 Porcelain),nvyue,Beauty & Personal Care,"$32,213.51","2,149",$14.99,$5.79,$9.20,"10,149",4166.4,6,1,06/20/2019,Amazon,4.5,"3.78"" x 1.38"" x 1.38""",Large standard-size,3.84 lbs
B0CJG48XFX,2 Pack PHOERA Foundation 101- Porcelain and102- Nude  Flawless Soft Matte Liquid Foundation 24 HR Oil Control Concealer Foundation Makeup。,Meifen,Beauty & Personal Care,"$42,496.65","2,835",$14.99,$5.79,$9.20,"2,747",16999.6,6,1,09/21/2019,Amazon,4.4,"3.74"" x 1.26"" x 1.26""",Large standard-size,4.16 lbs
B084ZF8PK4,2 Pack PHOERA Foundation Buff Beige 104 and Face Primer Liquid Full Coverage Foundation Set Foundation Brush Powder Brush 5 Makeup Sponge 24HR Matte Oil Control Concealer (104- Buff Beige),Hilareco,Beauty & Personal Care,"$21,869.06","1,094",$19.99,$6.77,$13.22,"19,159",13112.14286,7,1,05/15/2019,Amazon,4.3,"6.61"" x 5.12"" x 1.69""",Large standard-size,9.14 lbs
B0BHRCCBG1,2 Pack Polvo De Hadas  Body Brightens the Natural Three-dimensional Face Blusher Patting Polvo De Hadas Powder Highlighter Makeup. (01# White moonbeam),PAQIMAN,Beauty & Personal Care,"$65,347.34","8,966",$6.99,$3.48,$3.51,N.A.,1668.666667,6,1,12/18/2022,Amazon,4.2,"5.31"" x 1.26"" x 0.71""",Small standard-size,3.53 lbs
B081XY5SG1,2 Pack Vegan Leather Makeup Bag Zipper Pouch Travel Cosmetic Organizer for Women (Large (Pack of 2)  Dark Brown),Narwey,Beauty & Personal Care,"$50,192.61","3,139",$9.99,$5.94,$4.05,"5,701",7436.969697,6,1,11/23/2019,Amazon,4.615151515,"8.30"" x 5.50"" x 4.30""",Large standard-size,6 lbs
B097NBJB63,2 Packs Cute Makeup Bag Drawstring Makeup Bag Organizer Small Makeup Bag for Purse Travel Makeup Bag for Women Kawaii Makeup Bag Scrunch Sac Makeup Bag,FINDME,Beauty & Personal Care,"$9,164.70","1,530",$5.99,$0.48,$5.51,"7,445",32,6,1,03/22/2021,BAKMOM,4.3,"1.77"" x 4.37"" x 9.65""",Standard (Large),0.172 lbs
B08NSVRDGY,2 Packs Eyebrow Pencils with Soft Brush 2-in-1 Long-lasting Water-proof Sweat-proof Brow Pencil and Brow Brush Eyebrow Shaping and Filling Pencil Makeup Tool (Dark Brown),Maitys,Beauty & Personal Care,"$6,277.52","1,048",$5.99,$3.40,$2.59,"15,536",1349,7,1,12/07/2020,DayLandist,4.3,"5.91"" x 0.79"" x 0.39""",Small standard-size,0.0882 lbs
B0BLBSGJR2,2 Packs Halloween Bald Caps Makeup Latex Bald Head Wig Cap Bald Hat Costume Accessories for Adults(Simple Style),WILLBOND,Beauty & Personal Care,"$35,312.64","1,536",$22.99,$6.52,$16.47,N.A.,256,7,1,11/02/2022,Amazon,3.4,"10.55"" x 6.77"" x 0.59""",Small standard-size,8.15 lbs
B09QX87KWZ,2 Packs Mascara Black Volume and Length Waterproof Natural Hypoallergenic Colored Makeup Best Benefit Volumizing Lengthening Curling Defining Washable Women Mascara Gift Cruelty Free,TWLBXMG,Beauty & Personal Care,"$18,984.24","1,188",$15.98,$5.94,$10.04,"17,245",548,6,1,01/12/2022,TWLBXMG,4,"0.79"" x 1.73"" x 5.00""",Large standard-size,0.0948 lbs
B08SWM7SBY,2 PCS black Cat eye mascara Eyes Makeup Color Mascara Waterproof Fast Dry Eyelashes Curling Lengthening Makeup Eye Lengthening  Lifting  Curling,LGSZGDCN,Beauty & Personal Care,"$56,928.96","4,752",$7.98,$4.72,$3.26,"2,650",4539,6,1,04/14/2021,Amazon,4,"4.52"" x 1.40"" x 0.70""",Small standard-size,1.45 lbs
B0BNC1WQ56,2 Pcs Boho Clear Makeup Bag Toiletry Bag Varsity Letter Travel Cosmetic Bag Beige Transparent Waterproof PVC Zipper Makeup Pouch Compliant Bag for Women Men,Belanttega,Beauty & Personal Care,"$18,152.89","1,211",$14.99,N.A.,N.A.,"43,087",47,6,1,12/12/2022,Amazon,4.4,N.A.,N.A.,N.A.
B0B88297WQ,2 Pcs Canvas Cosmetic Bag  Multi-Function Small Zipper Pouch Cute Makeup Pouch Travel Toiletry Bag Travel Size Toiletries Stocking Stuffers for Women,SUMAJU,Beauty & Personal Care,"$10,730.57","1,343",$14.99,$4.18,$10.81,"15,368",293.3333333,6,1,01/26/2021,Amazon,4.533333333,"11.02"" x 7.87"" x 1.06""",Large standard-size,0.1808 lbs
B0C23T6XCS,2 Pcs Chenille Letter Clear Zipper Pouch Clear Cosmetic Bag Clear Purse Clear Makeup Letter Bag Stadium Purse Bag Transparent Travel Patch Pouch (Classic Stuff Snacks  16.5 x 12.2 Inch),Sanwuta,Beauty & Personal Care,"$34,208.20","1,180",$29.24,N.A.,N.A.,"16,815",71,7,1,10/30/2022,Amazon,4.4,N.A.,N.A.,N.A.
B09QKS2QFF,2 Pcs Cosmetic Bags for Women Makeup Bag Purse Travel Toiletry Zipper Storage Pouch Make up Brushes Organizer for Gifts (Checkered  Blue 2),SxoSyo,Beauty & Personal Care,"$15,324.66","1,534",$9.99,N.A.,N.A.,"10,060",989.2608696,6,1,01/06/2023,Amazon,4.7,N.A.,N.A.,N.A.
B0C9QHZWPH,2 Pcs Dip Powder Recycling Tray System  Portable Dip Powder Nail Kit Starter Set with Scoop  Nail Dust Brush  Metal Dual Head Cuticle Pusher and Nail File  Dipping Nail Art Manicure Accessories Makeup Tool,Gefaxi,Beauty & Personal Care,"$17,289.58","1,442",$9.49,$5.34,$4.15,"16,407",842.3333333,7,1,10/13/2022,Amazon,4.3,"8.82"" x 2.40"" x 2.05""",Large standard-size,0.32 lbs
B0CBSPYBRN,2 Pcs EVAOUXIU Triangle Powder Puff for Face Powder  Soft Plush Setting Powder Puff  Velour Cosmetic Foundation Blender Sponge Beauty Makeup Tools (Black&Nude),EVAOUXIU,Beauty & Personal Care,"$15,414.11","3,089",$4.99,$3.32,$1.67,"4,701",497.1818182,7,1,03/21/2023,Amazon,4.7,"4.41"" x 2.36"" x 0.55""",Small standard-size,0.32 lbs
B0B98L3BZ9,2 PCS Fake Blood Spray  2.1oz(60ML) YFJOLEN Blood Splatter  Washable Halloween Realistic Liquid Blood Paint for Clothes Monster SFX Makeup Face Eye Stage Costume Vampire Accessories  Dark & Bright,YFJOLEN,Beauty & Personal Care,"$8,635.12","1,444",$5.98,$4.02,$1.96,"4,025",73,7,1,09/27/2022,Amazon,3.9,"5.28"" x 2.44"" x 1.34""",Large standard-size,2.1 lbs
B0BNZ92B5N,2 Pcs Makeup Powder Puff for Face Powder Soft Triangle Velour Reusable Triangle Powder Pad Pressed Applicator for Under Eyes and Face Corners Loose Setting Powder (Black & Black),PalProt,Beauty & Personal Care,"$11,144.07","2,793",$3.99,$3.86,$0.13,"9,476",1709,7,2,12/29/2022,Amazon,4.511111111,"4.13"" x 2.17"" x 1.06""",Large standard-size,0.63 lbs
B0BLNQBKX9,2 Pcs Powder Puff Face Soft Triangle Makeup Puff for Setting Loose  Mineral  Body Powder  2.76 Inch Wedge Velour Cosmetic Sponge for Contouring  Under Eyes and Corners  Beauty Makeup Tools ( Pink ),Makandup,Beauty & Personal Care,"$38,368.11","7,689",$4.99,N.A.,N.A.,"19,020",67,7,2,12/05/2022,Makandup,4.7,N.A.,N.A.,N.A.
B0BHQ5TM54,2 Pcs Preppy Patch Makeup Bag Chenille Letter Cosmetic Bag PU Leather Waterproof Toiletry Bag Portable Skin Makeup Pouch Preppy Organizer Accessory for Women Girls (Beige  Pink  Face  Hair),Patelai,Beauty & Personal Care,"$30,194.10","1,590",$18.99,N.A.,N.A.,"22,128",184,7,1,10/04/2022,Amazon,4.666666667,N.A.,N.A.,N.A.
B087YVG8MS,2 Pcs Stainless Steel Cosmetic Makeup Palette  Professional Cosmetic Mixing Makeup Palette Spatula Makeup Artist Tool  Beauty Salon Color Cream Mixing Palette With A Spatula Makeup Nail Art Palette,AKIRO,Beauty & Personal Care,"$11,171.12","1,244",$6.99,$3.79,$3.20,"13,541",5537,6,2,10/25/2019,Amazon,4.7,"6.30"" x 3.94"" x 0.39""",Small standard-size,7.83 lbs
B0CGZJS8QY,2 Pieces Halloween Bald Cap Makeup Latex Bald Head Wig Caps Bald Hat Cosplay Makeup Costume Accessories for Adults Women (Novel Style),Syhood,Beauty & Personal Care,"$158,898.42","11,358",$13.99,$5.02,$8.97,N.A.,66,7,1,10/14/2023,N.A.,3.6,"11.61"" x 6.34"" x 0.55""",Small standard-size,4.66 lbs
B08QMYHKLC,2 Pieces Nano Facial Mister 30 ml Mini Face Humidifier Portable Facial Sprayer USB Rechargeable Handy Skin Care Machine for Face Hydrating  Daily Makeup (Black and White),Honoson,Beauty & Personal Care,"$15,820.20","1,980",$7.99,$4.18,$3.81,"9,464",220,7,1,11/01/2020,Amazon,3.5,"6.61"" x 3.90"" x 1.69""",Large standard-size,1.45 lbs
B099RY95WM,2 Pieces Nano Facial Mister 30 ml Mini Face Humidifier Portable Facial Sprayer USB Rechargeable Handy Skin Care Machine for Face Hydrating  Daily Makeup (White and Blue),Honoson,Beauty & Personal Care,"$11,988.00","1,200",$9.99,$4.34,$5.65,"15,187",1395,7,1,11/01/2020,Amazon,3.9,"6.50"" x 4.06"" x 1.65""",Large standard-size,3.84 lbs
B08SWP8TJC,2 Pieces Nano Facial Mister 30 ml Mini Face Humidifier Portable Facial Sprayer USB Rechargeable Handy Skin Care Machine for Face Hydrating  Daily Makeup (White and Light Pink),Honoson,Beauty & Personal Care,"$14,563.80","1,620",$8.99,$4.26,$4.73,"11,477",52,7,1,01/12/2021,Amazon,3.8,"6.89"" x 5.43"" x 1.69""",Large standard-size,4.62 lbs
B08XJKV5G6,2 Set Acrylic Nail Practice Stand Magnetic Nail Tip Art Display Stand Holder Manicure Tool with Reusable Adhesive Putty Clay for Home Salon Makeup,Lenlorry,Beauty & Personal Care,"$14,141.48","2,026",$7.89,$4.10,$3.79,"11,245",5136,7,2,09/18/2020,Amazon,4.3,"8.00"" x 3.50"" x 2.00""",Large standard-size,3.21 lbs
B09MFZDF4K,2-5mm Navy Blue Round Flatback Rhinestones and Multi Shape Navy Blue Charm Nail Art Rhinestones Set with Pickup Pen + Tweezer for Manicure Makeup Craft Decoration,GA&EN,Beauty & Personal Care,"$10,969.02","1,098",$9.49,$3.72,$5.77,"16,249",10286,7,1,05/02/2022,Amazon,4.6,"7.60"" x 5.71"" x 0.55""",Small standard-size,2.89 lbs
B091Y7WLPZ,20 Packs Organic Reusable Makeup Remover Pads  Washable Eco-Friendly Natural Bamboo Cotton Rounds for All Skin Types with Cotton Laundry Bag,ASPACES,Beauty & Personal Care,"$18,633.37","1,943",$9.59,$3.69,$5.90,"15,654",3017,7,1,04/06/2021,Amazon,4.6,"5.91"" x 0.70"" x 7.28""",Small standard-size,3.84 lbs
B0CBMYMYBH,20 Sheets Halloween Zombie Temporary Tattoos - NEDEQI Chucky Scar Fake Blood Tattoos Waterproof Realistic Stitches Wound Temp Tattoo for Chucky Cosume Prank Makeup Cosplay Kids Men Women Adults,nedeqi,Beauty & Personal Care,"$11,119.14","1,593",$6.98,$3.48,$3.50,"4,368",27,7,2,09/09/2023,Amazon,4.6,"3.94"" x 2.36"" x 0.20""",Small standard-size,0.63 lbs
B097R61FKN,200 PCS Disposable Crystal Eyelash Mascara Brushes Makeup Brush Wands Applicator Makeup Kits (Black),GoWorth,Beauty & Personal Care,"$33,004.35","5,165",$6.39,N.A.,N.A.,"2,123",12900,6,1,09/30/2020,GoWorth,4.8,N.A.,N.A.,N.A.
B0BY1L7V84,200 PCS Disposable Eyelash brush Mascara Wands Spoolies for Eye Lash Extension  Eyebrow and Makeup (Black&Rose red),GoWorth,Beauty & Personal Care,"$23,262.54","3,426",$6.79,$3.46,$3.33,"5,467",13098.66667,6,1,03/29/2017,Amazon,4.8,"3.90"" x 0.08"" x 0.08""",Small standard-size,4.66 lbs
B07R3JJGC5,200 PCS Long Wooden Cotton Swabs  Cleaning Cotton Sticks with Wood Handle for Oil Makeup Gun Applicators  Eye Ears Eyeshadow Brush and Remover Tool  Cutips Buds for Baby and Home Accessories,eyxformula,Beauty & Personal Care,"$8,563.50","1,650",$5.34,$3.34,$2.00,"11,242",3202,7,1,06/27/2019,Amazon,4.7,"6.00"" x 0.70"" x 3.50""",Small standard-size,1.76 lbs
B092S8JVQN,2000 Count Cotton Swabs Double Tipped Ear Cleaning Buds with Bamboo Stick 3 Inch Cotton Tip Applicators for Ears and Makeup,BTYMS,Beauty & Personal Care,--,--,$13.99,$7.89,$6.10,"17,123",5161,6,1,05/26/2021,Amazon,4.7,"9.76"" x 7.83"" x 4.69""",Large standard-size,1.26 lbs
B0CGNF8W3P,200PCS 6 Inches Long Cotton Swabs - Soft Absorbent Cotton Swabs with Wooden Sticks - Lint Free Gun Cleaning Swabs with Bamboo Handle - Cotton Tipped Applicators for Arts & Crafts  Makeup  Pet Ear Care,PINGMIC,Beauty & Personal Care,"$10,191.42","1,458",$9.99,$4.10,$5.89,"10,521",556.5,6,3,05/23/2020,Amazon,4.7,"9.25"" x 3.82"" x 1.18""",Large standard-size,3.25 lbs
B0BNH229Z9,200PCS Crystal Mascara Wands Disposable Eyelash Eyebrow Spoolie Brush for Makeup Eyelash Extensions (Pink + Black),GCQQ,Beauty & Personal Care,"$21,496.58","3,262",$6.59,$4.07,$2.52,"38,436",237,6,1,12/31/2021,YousMedia,4.6,"1.46"" x 4.45"" x 6.06""",Large standard-size,0.1984 lbs
B09FNYCK8T,200PCS Micro Brush Applicator Disposable Micro Cotton Swabs for Eyelash Extensions Makeup Clean (Black),GCQQ,Beauty & Personal Care,"$5,229.52","1,048",$4.99,$3.32,$1.67,"19,694",560,6,1,11/25/2021,Amazon,4.7,"6.46"" x 5.75"" x 0.55""",Small standard-size,3.53 lbs
B0C1Z4G5WT,2023 New Concert Makeup Bag With Card Singer Merch With Eras Tour 10 Singer Images for Taylor Fans Womens and Girls Gifts for Swifties white,Generic,Beauty & Personal Care,"$16,638.90","1,110",$14.99,N.A.,N.A.,N.A.,28,7,1,04/28/2023,Amazon,4.6,N.A.,N.A.,N.A.
B0C1BP2Z52,2023 New Rotating makeup organizer Large Capacity Cosmetic Display Case  easy to hold all of your makeup products  at least 20 makeup brushes/eyeliner 10 lipsticks 8 skincare products,Booklov,Beauty & Personal Care,"$59,963.96","2,317",$25.88,$10.31,$15.57,"8,302",81,6,1,04/02/2023,Amazon,4.8,"5.80"" x 13.60"" x 5.60""",Large standard-size,1 lbs
B0BYZLJ36J,20pcs Triangle Powder Puff  Setting Powder Puff for Make Up  Face Puff Pads for Loose Powder and Press Powder  Makeup Sponge Powder Applicator for Face and Eye,Thrilez,Beauty & Personal Care,"$9,643.93","1,207",$7.99,$4.18,$3.81,"12,841",234,7,1,01/20/2023,Amazon,4.7,"6.61"" x 5.00"" x 2.17""",Large standard-size,1.45 lbs
B09FXGYNBJ,21 Pcs Nail Art Brushes Nail Art Tool Set Resin Palette Nail Art Painting Mixed Color 2 Way Acrylic Silicone Carving Pen Dotting Pen Tool Manicure Kit DIY Makeup Display Board for Home Salon  Pink,AUOCATTAIL,Beauty & Personal Care,"$14,473.90","1,610",$10.49,$4.26,$6.23,"13,830",2269,6,1,04/15/2021,Amazon,4.5,"6.97"" x 4.65"" x 1.06""",Large standard-size,3.53 lbs
B0CC8FHQ8S,2250Pcs Pink Rhinestones Nail Crystals 120 Multi Shapes Flatback Light Pink Gems +2130 Round Beads K9 Glass Stones Diamonds Jewels Nail Art Supplies Nail Charms for Nails Faces Eyes Makeup Crafts DIY,qiipii,Beauty & Personal Care,"$25,096.68","1,932",$9.99,$5.49,$4.50,"9,236",569.3846154,8,1,02/19/2023,Amazon,4.638461538,"10.00"" x 2.00"" x 2.70""",Large standard-size,2.89 lbs
B0B97HXBKV,24 Pcs Spray Bottles 2oz / 55ml Clear Empty Mini Mister Spray Bottles Refillable Container Pocket Size Sprayer Set Essential Oils Travel Cleaning Solution Makeup Bottles with 2pcs Funnels 32pcs Labels,E-accexpert,Beauty & Personal Care,"$14,435.55","1,445",$9.99,N.A.,N.A.,"21,651",3731.5,6,1,08/10/2022,E-accexpert,4.7,N.A.,N.A.,N.A.
B0BGNVS166,24 Pcs Triangle Elf Powder Puffs Face Makeup Puff Powder Applicator for Loose Powder Soft Mineral Body Powder Wet Dry Cosmetic Foundation Blush Eye Shadow Sponge Makeup Tool  Christmas Stocking Stuffers Gifts for Women,LUOTIVON,Beauty & Personal Care,"$11,778.21","1,179",$9.99,$4.34,$5.65,"18,872",307,7,1,11/11/2022,Amazon,4.7,"7.44"" x 5.63"" x 2.36""",Large standard-size,2.4 lbs
B0BPM5PRTS,240 Pcs DIY Eyelash Extension 10D Thickness 0.10mm Individual Lashes Cluster D Curl 8-14mm Single Lashes Reusable Professional Makeup Mini Lash Clusters Extensions at Home (10D D 8-14mm),Higu clace,Beauty & Personal Care,"$15,198.30","1,170",$12.99,$4.87,$8.12,"31,050",791,7,1,03/04/2021,Amazon,4.3,"4.53"" x 2.56"" x 0.59""",Small standard-size,0.0794 lbs
B0BHQYND1J,240 Pcs Fishtail Lashes Cluster QUEWEL Individual Lashes 0.07/0.10 Fishtail Lashes C/D Curl 10-15mm Length DIY Eyelash Extension Soft & Natural for Personal Makeup Use at Home (fishtail-.07D-11mm),QUEWEL,Beauty & Personal Care,"$143,436.42","14,358",$9.99,N.A.,N.A.,130,1804.6,7,1,08/05/2021,Quewel lash,4.28,N.A.,N.A.,N.A.
B093FHHVG9,2400 Pcs Flatback Gems Rhinestones Round Crystal Nail Gems 6 Sizes (1.5-4.8 mm) Nail Jewels Glass Diamonds Stones Kit with Tweezers and Picking Pen  for Nail Art DIY Craft Eye Makeup (Aquamarine),HUETFAT,Beauty & Personal Care,"$25,810.02","3,858",$6.69,$3.46,$3.23,"5,598",3865.25,7,1,07/25/2022,Amazon,4.7,"5.10"" x 2.10"" x 0.47""",Small standard-size,2.08 lbs
B07XMJ29LY,25 Pcs Women's Round Soft Makeup Beauty Eye Face Foundation Blender Facial Smooth Powder Puff Cosmetics Blush Applicators Sponges Use for Dry and Wet,HANJIAONI,Beauty & Personal Care,"$7,612.11","1,089",$6.99,$4.10,$2.89,"21,750",1406,6,1,01/05/2020,Amazon,4.4,"6.65"" x 4.21"" x 1.89""",Large standard-size,2.4 lbs
